2024-05-07 21:38:02,601 INFO    StreamThr :66339 [internal.py:wandb_internal():86] W&B internal server running at pid: 66339, started at: 2024-05-07 21:38:02.600840
2024-05-07 21:38:03,387 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: stop_status
2024-05-07 21:38:03,387 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-07 21:38:03,641 DEBUG   SenderThread:66339 [sender.py:send():379] send: telemetry
2024-05-07 21:38:03,996 INFO    wandb-upload_0:66339 [upload_job.py:push():131] Uploaded file /var/folders/d9/v13wwg9j4639cjvzqgvrv89r0000gn/T/tmp9dnjc61twandb/jw3mot0a-wandb-metadata.json
2024-05-07 21:38:04,144 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/wandb-metadata.json
2024-05-07 21:38:04,145 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/output.log
2024-05-07 21:38:04,145 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/requirements.txt
2024-05-07 21:38:06,147 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/output.log
2024-05-07 21:38:07,652 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: status_report
2024-05-07 21:38:08,888 DEBUG   SenderThread:66339 [sender.py:send():379] send: exit
2024-05-07 21:38:08,888 INFO    SenderThread:66339 [sender.py:send_exit():586] handling exit code: 1
2024-05-07 21:38:08,889 INFO    SenderThread:66339 [sender.py:send_exit():588] handling runtime: 5
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:send_exit():594] send defer
2024-05-07 21:38:08,893 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,893 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-07 21:38:08,893 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 1
2024-05-07 21:38:08,893 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,893 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-07 21:38:08,893 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-07 21:38:08,893 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 2
2024-05-07 21:38:08,893 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,894 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-07 21:38:08,894 INFO    HandlerThread:66339 [system_monitor.py:finish():203] Stopping system monitor
2024-05-07 21:38:08,894 DEBUG   SystemMonitor:66339 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-07 21:38:08,894 INFO    HandlerThread:66339 [interfaces.py:finish():202] Joined cpu monitor
2024-05-07 21:38:08,895 DEBUG   SystemMonitor:66339 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-07 21:38:08,895 INFO    HandlerThread:66339 [interfaces.py:finish():202] Joined disk monitor
2024-05-07 21:38:08,895 DEBUG   SystemMonitor:66339 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-07 21:38:08,895 INFO    HandlerThread:66339 [interfaces.py:finish():202] Joined gpuapple monitor
2024-05-07 21:38:08,896 INFO    HandlerThread:66339 [interfaces.py:finish():202] Joined memory monitor
2024-05-07 21:38:08,896 INFO    HandlerThread:66339 [interfaces.py:finish():202] Joined network monitor
2024-05-07 21:38:08,896 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 3
2024-05-07 21:38:08,896 DEBUG   SenderThread:66339 [sender.py:send():379] send: telemetry
2024-05-07 21:38:08,896 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,896 DEBUG   SenderThread:66339 [sender.py:send():379] send: stats
2024-05-07 21:38:08,896 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-07 21:38:08,896 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 4
2024-05-07 21:38:08,896 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,896 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-07 21:38:08,896 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-07 21:38:08,896 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 5
2024-05-07 21:38:08,896 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,897 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-07 21:38:08,897 DEBUG   SenderThread:66339 [sender.py:send():379] send: summary
2024-05-07 21:38:08,897 INFO    SenderThread:66339 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-07 21:38:08,897 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,897 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-07 21:38:08,897 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 6
2024-05-07 21:38:08,897 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:08,897 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-07 21:38:08,897 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:08,897 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-07 21:38:08,900 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: status_report
2024-05-07 21:38:09,086 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 7
2024-05-07 21:38:09,086 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:09,086 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-07 21:38:09,086 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:09,086 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-07 21:38:09,160 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/config.yaml
2024-05-07 21:38:09,160 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_created():271] file/dir created: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/wandb-summary.json
2024-05-07 21:38:09,894 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:10,893 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 8
2024-05-07 21:38:10,893 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:10,893 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:10,893 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-07 21:38:10,893 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:10,893 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-07 21:38:10,893 INFO    SenderThread:66339 [job_builder.py:build():318] Attempting to build job artifact
2024-05-07 21:38:10,894 INFO    SenderThread:66339 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-07 21:38:10,898 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:10,928 INFO    SenderThread:66339 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-07 21:38:10,932 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 9
2024-05-07 21:38:10,932 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:10,932 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:10,932 DEBUG   SenderThread:66339 [sender.py:send():379] send: artifact
2024-05-07 21:38:10,932 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-07 21:38:11,163 INFO    Thread-12 :66339 [dir_watcher.py:_on_file_modified():288] file/dir modified: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/output.log
2024-05-07 21:38:11,902 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:12,264 INFO    wandb-upload_0:66339 [upload_job.py:push():89] Uploaded file /var/folders/d9/v13wwg9j4639cjvzqgvrv89r0000gn/T/tmpqk8ze7xc/wandb-job.json
2024-05-07 21:38:12,364 INFO    wandb-upload_1:66339 [upload_job.py:push():89] Uploaded file /Users/angelo/Library/Application Support/wandb/artifacts/staging/tmpsshnobac
2024-05-07 21:38:13,661 INFO    SenderThread:66339 [sender.py:send_artifact():1468] sent artifact job-git_github.com_Angelido_HLT-Sentiment-Analysis.git_Code_training.py - {'id': 'QXJ0aWZhY3Q6ODI2MDQ0MzE3', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE3MTgzODIwMg==', 'latestArtifact': None}}
2024-05-07 21:38:13,661 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:13,662 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-07 21:38:13,662 INFO    SenderThread:66339 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-07 21:38:14,175 INFO    SenderThread:66339 [dir_watcher.py:finish():388] scan: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files
2024-05-07 21:38:14,175 INFO    SenderThread:66339 [dir_watcher.py:finish():402] scan save: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/requirements.txt requirements.txt
2024-05-07 21:38:14,175 INFO    SenderThread:66339 [dir_watcher.py:finish():402] scan save: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/output.log output.log
2024-05-07 21:38:14,175 INFO    SenderThread:66339 [dir_watcher.py:finish():402] scan save: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/config.yaml config.yaml
2024-05-07 21:38:14,176 INFO    SenderThread:66339 [dir_watcher.py:finish():402] scan save: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/wandb-summary.json wandb-summary.json
2024-05-07 21:38:14,177 INFO    SenderThread:66339 [dir_watcher.py:finish():402] scan save: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/wandb-metadata.json wandb-metadata.json
2024-05-07 21:38:14,177 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 10
2024-05-07 21:38:14,177 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:14,177 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:14,178 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-07 21:38:14,179 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:14,179 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-07 21:38:14,179 INFO    SenderThread:66339 [file_pusher.py:finish():172] shutting down file pusher
2024-05-07 21:38:14,639 INFO    wandb-upload_1:66339 [upload_job.py:push():131] Uploaded file /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/output.log
2024-05-07 21:38:14,639 INFO    wandb-upload_2:66339 [upload_job.py:push():131] Uploaded file /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/config.yaml
2024-05-07 21:38:14,780 INFO    wandb-upload_0:66339 [upload_job.py:push():131] Uploaded file /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/requirements.txt
2024-05-07 21:38:14,814 INFO    wandb-upload_3:66339 [upload_job.py:push():131] Uploaded file /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/files/wandb-summary.json
2024-05-07 21:38:14,912 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:14,912 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:15,020 INFO    Thread-11 (_thread_body):66339 [sender.py:transition_state():614] send defer: 11
2024-05-07 21:38:15,020 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:15,020 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-07 21:38:15,020 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:15,020 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-07 21:38:15,020 INFO    SenderThread:66339 [file_pusher.py:join():178] waiting for file pusher
2024-05-07 21:38:15,020 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 12
2024-05-07 21:38:15,020 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:15,020 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-07 21:38:15,021 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:15,021 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-07 21:38:15,021 INFO    SenderThread:66339 [file_stream.py:finish():614] file stream finish called
2024-05-07 21:38:15,184 INFO    SenderThread:66339 [file_stream.py:finish():618] file stream finish is done
2024-05-07 21:38:15,184 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 13
2024-05-07 21:38:15,184 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:15,184 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-07 21:38:15,184 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:15,184 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-07 21:38:15,184 INFO    SenderThread:66339 [sender.py:transition_state():614] send defer: 14
2024-05-07 21:38:15,185 DEBUG   SenderThread:66339 [sender.py:send():379] send: final
2024-05-07 21:38:15,185 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: defer
2024-05-07 21:38:15,185 DEBUG   SenderThread:66339 [sender.py:send():379] send: footer
2024-05-07 21:38:15,185 INFO    HandlerThread:66339 [handler.py:handle_request_defer():172] handle defer: 14
2024-05-07 21:38:15,185 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: defer
2024-05-07 21:38:15,185 INFO    SenderThread:66339 [sender.py:send_request_defer():610] handle sender defer: 14
2024-05-07 21:38:15,185 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:15,185 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-07 21:38:15,185 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:15,185 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: server_info
2024-05-07 21:38:15,185 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: get_summary
2024-05-07 21:38:15,186 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: sampled_history
2024-05-07 21:38:15,186 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-07 21:38:15,186 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: poll_exit
2024-05-07 21:38:15,186 DEBUG   SenderThread:66339 [sender.py:send_request():406] send_request: server_info
2024-05-07 21:38:15,342 INFO    MainThread:66339 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-05-07 21:38:15,342 INFO    MainThread:66339 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-05-07 21:38:15,342 INFO    MainThread:66339 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-05-07 21:38:15,342 DEBUG   HandlerThread:66339 [handler.py:handle_request():146] handle_request: shutdown
2024-05-07 21:38:15,342 INFO    HandlerThread:66339 [handler.py:finish():866] shutting down handler
2024-05-07 21:38:16,186 INFO    WriterThread:66339 [datastore.py:close():296] close: /Users/angelo/Desktop/Python/HLT-Sentiment-Analysis/Code/wandb/run-20240507_213802-8s888bfo/run-8s888bfo.wandb
2024-05-07 21:38:16,347 INFO    SenderThread:66339 [sender.py:finish():1546] shutting down sender
2024-05-07 21:38:16,347 INFO    SenderThread:66339 [file_pusher.py:finish():172] shutting down file pusher
2024-05-07 21:38:16,347 INFO    SenderThread:66339 [file_pusher.py:join():178] waiting for file pusher
